Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6552,44,3,18557,474.45,0.000%,21.84007,9.87,222.43,463.0
TOTAL,6552,44,3,18557,474.45,0.000%,21.84007,9.87,222.43,463.0
