Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8439,28,4,93992,1004.67,0.01%,29.11156,14.25,136.93,440.2
TOTAL,8439,28,4,93992,1004.67,0.01%,29.11156,14.25,136.93,440.2
