Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,1987,29,4,21590,493.72,0.000%,32.74177,14.80,16.31,463.0
TOTAL,1987,29,4,21590,493.72,0.000%,32.74177,14.80,16.31,463.0
