Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6163,46,3,32152,520.58,0.000%,20.54203,9.29,209.07,463.0
TOTAL,6163,46,3,32152,520.58,0.000%,20.54203,9.29,209.07,463.0
