Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3801,81,3,47433,1134.90,0.000%,12.10263,5.47,13.49,463.0
TOTAL,3801,81,3,47433,1134.90,0.000%,12.10263,5.47,13.49,463.0
