Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5268,54,11,53052,868.90,0.000%,17.55918,7.94,178.71,463.0
TOTAL,5268,54,11,53052,868.90,0.000%,17.55918,7.94,178.71,463.0
