Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5519,61,3,60293,1230.80,0.000%,15.86312,7.17,17.57,463.0
TOTAL,5519,61,3,60293,1230.80,0.000%,15.86312,7.17,17.57,463.0
