Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7869,38,3,22540,469.27,0.000%,24.82053,11.22,252.79,463.0
TOTAL,7869,38,3,22540,469.27,0.000%,24.82053,11.22,252.79,463.0
