Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,10175,38,4,116260,1548.81,0.000%,25.22185,10.84,139.07,440.0
TOTAL,10175,38,4,116260,1548.81,0.000%,25.22185,10.84,139.07,440.0
