Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8943,33,3,41201,752.88,0.000%,28.32017,12.80,288.24,463.0
TOTAL,8943,33,3,41201,752.88,0.000%,28.32017,12.80,288.24,463.0
