Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6675,42,3,19977,480.49,0.000%,22.24985,10.06,10.34,463.0
TOTAL,6675,42,3,19977,480.49,0.000%,22.24985,10.06,10.34,463.0
