Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,10190,29,3,37736,473.57,0.000%,32.17140,14.55,35.63,463.0
TOTAL,10190,29,3,37736,473.57,0.000%,32.17140,14.55,35.63,463.0
