Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2897,100,3,10396,435.26,13.186%,9.65178,4.39,98.23,465.4
TOTAL,2897,100,3,10396,435.26,13.186%,9.65178,4.39,98.23,465.4
