Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,8371,35,3,31104,552.28,0.000%,27.84412,12.59,31.03,463.0
TOTAL,8371,35,3,31104,552.28,0.000%,27.84412,12.59,31.03,463.0
