Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,5650,62,4,72735,1492.26,0.000%,15.77419,7.13,160.65,463.0
TOTAL,5650,62,4,72735,1492.26,0.000%,15.77419,7.13,160.65,463.0
