Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5560,52,3,36794,614.25,0.000%,18.21834,8.24,185.42,463.0
TOTAL,5560,52,3,36794,614.25,0.000%,18.21834,8.24,185.42,463.0
