Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5752,49,3,40165,696.87,0.000%,19.17308,8.67,195.14,463.0
TOTAL,5752,49,3,40165,696.87,0.000%,19.17308,8.67,195.14,463.0
