Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,1113,262,252,643,13.91,0.000%,3.70694,1.40,37.73,388.0
TOTAL,1113,262,252,643,13.91,0.000%,3.70694,1.40,37.73,388.0
