Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,13555,21,3,10733,204.96,0.000%,44.88946,20.30,49.71,463.0
TOTAL,13555,21,3,10733,204.96,0.000%,44.88946,20.30,49.71,463.0
