Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,12355,23,4,42598,480.58,0.000%,41.06752,18.57,418.26,463.0
TOTAL,12355,23,4,42598,480.58,0.000%,41.06752,18.57,418.26,463.0
