Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,9727,28,2,12700,196.20,0.000%,32.42171,14.66,15.07,463.0
TOTAL,9727,28,2,12700,196.20,0.000%,32.42171,14.66,15.07,463.0
