Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,3386,87,3,54258,1498.46,0.000%,11.27438,5.10,12.56,463.0
TOTAL,3386,87,3,54258,1498.46,0.000%,11.27438,5.10,12.56,463.0
