Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,3206,91,3,37245,1052.96,0.000%,10.68570,4.83,11.83,463.0
TOTAL,3206,91,3,37245,1052.96,0.000%,10.68570,4.83,11.83,463.0
