Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11644,24,3,16791,268.57,0.000%,38.81385,17.55,18.04,463.0
TOTAL,11644,24,3,16791,268.57,0.000%,38.81385,17.55,18.04,463.0
