Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,6730,42,3,23701,399.08,0.000%,22.43348,10.14,228.32,463.0
TOTAL,6730,42,3,23701,399.08,0.000%,22.43348,10.14,228.32,463.0
