Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11346,26,4,32063,584.83,0.000%,36.08515,15.51,155.91,440.0
TOTAL,11346,26,4,32063,584.83,0.000%,36.08515,15.51,155.91,440.0
