Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2993,96,3,11839,486.49,9.455%,9.97613,4.53,101.53,464.7
TOTAL,2993,96,3,11839,486.49,9.455%,9.97613,4.53,101.53,464.7
