Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,6618,44,3,35762,657.57,0.000%,21.90100,9.90,24.40,463.0
TOTAL,6618,44,3,35762,657.57,0.000%,21.90100,9.90,24.40,463.0
