Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,8868,32,3,30271,417.87,0.000%,29.56039,13.37,300.86,463.0
TOTAL,8868,32,3,30271,417.87,0.000%,29.56039,13.37,300.86,463.0
