Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4766,60,4,34231,677.61,0.000%,15.84052,7.16,7.36,463.0
TOTAL,4766,60,4,34231,677.61,0.000%,15.84052,7.16,7.36,463.0
