Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7647,37,3,16285,287.82,0.000%,25.47641,11.52,11.84,463.0
TOTAL,7647,37,3,16285,287.82,0.000%,25.47641,11.52,11.84,463.0
