Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7234,43,3,53578,759.24,0.000%,22.09658,9.99,224.89,463.0
TOTAL,7234,43,3,53578,759.24,0.000%,22.09658,9.99,224.89,463.0
