Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5404,58,3,68380,1313.27,0.000%,16.51297,7.47,168.06,463.0
TOTAL,5404,58,3,68380,1313.27,0.000%,16.51297,7.47,168.06,463.0
