Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2727,109,4,44965,1454.33,0.000%,9.03531,4.09,10.07,463.0
TOTAL,2727,109,4,44965,1454.33,0.000%,9.03531,4.09,10.07,463.0
