Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7153,39,3,49626,797.73,0.000%,23.84151,10.78,11.08,463.0
TOTAL,7153,39,3,49626,797.73,0.000%,23.84151,10.78,11.08,463.0
