Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,7416,39,5,104568,1250.53,0.000%,22.41533,9.63,1157.72,440.0
TOTAL,7416,39,5,104568,1250.53,0.000%,22.41533,9.63,1157.72,440.0
