Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,7048,42,3,32273,542.76,0.000%,23.25451,10.51,25.75,463.0
TOTAL,7048,42,3,32273,542.76,0.000%,23.25451,10.51,25.75,463.0
