Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
Firs Test single user:FIr Creation Request,5767,49,4,45889,703.32,0.000%,19.23436,8.70,195.76,463.0
TOTAL,5767,49,4,45889,703.32,0.000%,19.23436,8.70,195.76,463.0
