Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,2625,119,4,54522,1621.86,0.000%,8.13716,3.68,82.82,463.0
TOTAL,2625,119,4,54522,1621.86,0.000%,8.13716,3.68,82.82,463.0
