Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,4203,74,3,67379,1312.52,0.000%,13.09950,5.92,14.51,463.0
TOTAL,4203,74,3,67379,1312.52,0.000%,13.09950,5.92,14.51,463.0
