Label,# Samples,Average,Min,Max,Std. Dev.,Error %,Throughput,Received KB/sec,Sent KB/sec,Avg. Bytes
FIr Creation Request,11948,23,3,31818,399.78,0.000%,39.71797,17.96,18.39,463.0
TOTAL,11948,23,3,31818,399.78,0.000%,39.71797,17.96,18.39,463.0
